"","ID","lake","goby","point","pointL","x","y"
"27","MIS14_G40_L2.JPG ","MIS14","G40",3,"C",29.075627464,18.61542488
"28","MIS14_G40_L2.JPG ","MIS14","G40",4,"D",32.439220632,18.706324208
"29","MIS14_G40_L2.JPG ","MIS14","G40",5,"E",33.893739984,20.797211136
"30","MIS14_G40_L2.JPG ","MIS14","G40",6,"F",44.257217472,21.979003592
"31","MIS14_G40_L2.JPG ","MIS14","G40",7,"G",42.166330544,20.52448424
"32","MIS14_G40_L2.JPG ","MIS14","G40",8,"H",42.075431216,11.070086768
"33","MIS14_G40_L2.JPG ","MIS14","G40",9,"I",34.893719328,13.0700555752
"34","MIS14_G40_L2.JPG ","MIS14","G40",10,"J",30.711974384,13.7064086952
"35","MIS14_G40_L2.JPG ","MIS14","G40",11,"K",29.530167472,15.160932384
"36","MIS14_G40_L2.JPG ","MIS14","G40",12,"L",26.257502544,15.342745496
"37","MIS14_G41_L2.JPG ","MIS14","G41",1,"A",38.093604233,15.8639013889
"38","MIS14_G41_L2.JPG ","MIS14","G41",2,"B",38.6491706,16.9750305891
"39","MIS14_G41_L2.JPG ","MIS14","G41",3,"C",41.204761753,18.752834129
"40","MIS14_G41_L2.JPG ","MIS14","G41",4,"D",44.538142286,18.975057142
"41","MIS14_G41_L2.JPG ","MIS14","G41",5,"E",45.427052007,21.641768636
"42","MIS14_G41_L2.JPG ","MIS14","G41",6,"F",56.427223668,24.197359789
"43","MIS14_G41_L2.JPG ","MIS14","G41",7,"G",55.316090934,22.086214662
"44","MIS14_G41_L2.JPG ","MIS14","G41",8,"H",56.205000655,11.0860500686
"45","MIS14_G41_L2.JPG ","MIS14","G41",9,"I",48.649312199,12.5305173221
"46","MIS14_G41_L2.JPG ","MIS14","G41",10,"J",43.538129893,13.6416447554
"47","MIS14_G41_L2.JPG ","MIS14","G41",11,"K",42.426997159,14.9749987355
"48","MIS14_G41_L2.JPG ","MIS14","G41",12,"L",37.982483892,14.8638854621
"49","MIS14_G46_L2.JPG ","MIS14","G46",1,"A",17.320350748,13.1481944336
"50","MIS14_G46_L2.JPG ","MIS14","G46",2,"B",18.320386424,13.981562356
"51","MIS14_G46_L2.JPG ","MIS14","G46",3,"C",20.403786352,14.898256204
"52","MIS14_G46_L2.JPG ","MIS14","G46",4,"D",23.153881148,14.14823276
"53","MIS14_G46_L2.JPG ","MIS14","G46",5,"E",24.153916824,16.731657152
"54","MIS14_G46_L2.JPG ","MIS14","G46",6,"F",34.070931756,17.398338768
"55","MIS14_G46_L2.JPG ","MIS14","G46",7,"G",31.487507364,15.064926608
"56","MIS14_G46_L2.JPG ","MIS14","G46",8,"H",31.32083696,7.6480048416
"57","MIS14_G46_L2.JPG ","MIS14","G46",9,"I",25.403964732,9.0647205032
"58","MIS14_G46_L2.JPG ","MIS14","G46",10,"J",20.737140412,10.3980996376
"59","MIS14_G46_L2.JPG ","MIS14","G46",11,"K",20.403786352,11.5648057176
"60","MIS14_G46_L2.JPG ","MIS14","G46",12,"L",17.403692576,12.4815048664
"61","MIS14_G47_L2.JPG ","MIS14","G47",1,"A",23.88392939,16.27744622
"62","MIS14_G47_L2.JPG ","MIS14","G47",2,"B",24.58393543,16.97745226
"63","MIS14_G47_L2.JPG ","MIS14","G47",3,"C",26.883953004,18.37746434
"64","MIS14_G47_L2.JPG ","MIS14","G47",4,"D",29.683977164,18.37746434
"65","MIS14_G47_L2.JPG ","MIS14","G47",5,"E",31.083989244,20.877481368
"66","MIS14_G47_L2.JPG ","MIS14","G47",6,"F",41.484088068,22.977499488
"67","MIS14_G47_L2.JPG ","MIS14","G47",7,"G",39.28406227,19.977475874
"68","MIS14_G47_L2.JPG ","MIS14","G47",8,"H",39.384069948,11.7773980774
"69","MIS14_G47_L2.JPG ","MIS14","G47",9,"I",32.98400791,12.8774093862
"70","MIS14_G47_L2.JPG ","MIS14","G47",10,"J",27.38395959,14.1774217392
"71","MIS14_G47_L2.JPG ","MIS14","G47",11,"K",27.183960136,14.9774290964
"72","MIS14_G47_L2.JPG ","MIS14","G47",12,"L",23.88392939,15.477432502
"73","MIS14_G48_L2.JPG ","MIS14","G48",1,"A",18.98706804,13.731550124
"74","MIS14_G48_L2.JPG ","MIS14","G48",2,"B",19.403750676,14.481573568
"75","MIS14_G48_L2.JPG ","MIS14","G48",3,"C",21.153809796,15.231597012
"76","MIS14_G48_L2.JPG ","MIS14","G48",4,"D",23.653905612,15.148268436
"77","MIS14_G48_L2.JPG ","MIS14","G48",5,"E",24.403929056,16.814985728
"78","MIS14_G48_L2.JPG ","MIS14","G48",6,"F",33.487578716,17.815021404
"79","MIS14_G48_L2.JPG ","MIS14","G48",7,"G",30.73748392,15.731621476
"80","MIS14_G48_L2.JPG ","MIS14","G48",8,"H",30.9874829,9.8980817996
"81","MIS14_G48_L2.JPG ","MIS14","G48",9,"I",25.403964732,10.3147631104
"82","MIS14_G48_L2.JPG ","MIS14","G48",10,"J",21.237151624,11.9814870284
"83","MIS14_G48_L2.JPG ","MIS14","G48",11,"K",20.737140412,12.81484965
"84","MIS14_G48_L2.JPG ","MIS14","G48",12,"L",18.820397636,13.1481944336
"85","MIS14_G49_L2.JPG ","MIS14","G49",1,"A",21.237151624,12.4815048664
"86","MIS14_G49_L2.JPG ","MIS14","G49",2,"B",21.737162836,13.1481944336
"87","MIS14_G49_L2.JPG ","MIS14","G49",3,"C",23.153881148,13.981562356
"88","MIS14_G49_L2.JPG ","MIS14","G49",4,"D",25.653976964,13.8148787
"89","MIS14_G49_L2.JPG ","MIS14","G49",5,"E",26.237330004,15.731621476
"90","MIS14_G49_L2.JPG ","MIS14","G49",6,"F",34.070931756,16.648315324
"91","MIS14_G49_L2.JPG ","MIS14","G49",7,"G",31.737519596,15.148268436
"92","MIS14_G49_L2.JPG ","MIS14","G49",8,"H",31.90419,9.4814004888
"93","MIS14_G49_L2.JPG ","MIS14","G49",9,"I",27.654035064,10.3147631104
"94","MIS14_G49_L2.JPG ","MIS14","G49",10,"J",23.653905612,10.8981161504
"95","MIS14_G49_L2.JPG ","MIS14","G49",11,"K",23.070552572,11.731478772
"96","MIS14_G49_L2.JPG ","MIS14","G49",12,"L",21.153809796,12.0648235556
"97","MIS14_G50_L2.JPG ","MIS14","G50",1,"A",21.483904138,14.077420422
"98","MIS14_G50_L2.JPG ","MIS14","G50",2,"B",22.383909632,15.7774364536
"99","MIS14_G50_L2.JPG ","MIS14","G50",3,"C",25.28394147,18.277456662
"100","MIS14_G50_L2.JPG ","MIS14","G50",4,"D",28.78397167,18.077457208
"101","MIS14_G50_L2.JPG ","MIS14","G50",5,"E",30.083976072,21.477495632
"102","MIS14_G50_L2.JPG ","MIS14","G50",6,"F",45.084125946,24.177512114
"103","MIS14_G50_L2.JPG ","MIS14","G50",7,"G",41.984094654,19.877468196
"104","MIS14_G50_L2.JPG ","MIS14","G50",8,"H",41.484088068,6.5773502556
"105","MIS14_G50_L2.JPG ","MIS14","G50",9,"I",33.984021082,9.0773736444
"106","MIS14_G50_L2.JPG ","MIS14","G50",10,"J",26.783945326,11.1773933546
"107","MIS14_G50_L2.JPG ","MIS14","G50",11,"K",25.98394751,12.9774091132
"108","MIS14_G50_L2.JPG ","MIS14","G50",12,"L",21.38389646,12.8774093862
"109","MIS14_G52_L2.JPG ","MIS14","G52",1,"A",27.093432572,18.530611116
"110","MIS14_G52_L2.JPG ","MIS14","G52",2,"B",27.982324624,19.863966863
"111","MIS14_G52_L2.JPG ","MIS14","G52",3,"C",30.760156459,21.419545623
"112","MIS14_G52_L2.JPG ","MIS14","G52",4,"D",33.982416651,20.975099597
"113","MIS14_G52_L2.JPG ","MIS14","G52",5,"E",34.871326372,23.53069075
"114","MIS14_G52_L2.JPG ","MIS14","G52",6,"F",47.538197134,25.308492523
"115","MIS14_G52_L2.JPG ","MIS14","G52",7,"G",44.09369626,21.641768636
"116","MIS14_G52_L2.JPG ","MIS14","G52",8,"H",44.204798932,11.8638394486
"117","MIS14_G52_L2.JPG ","MIS14","G52",9,"I",37.093574171,13.7527580288
"118","MIS14_G52_L2.JPG ","MIS14","G52",10,"J",30.760156459,15.641676609
"119","MIS14_G52_L2.JPG ","MIS14","G52",11,"K",30.426813105,16.5305792624
"120","MIS14_G52_L2.JPG ","MIS14","G52",12,"L",26.760089218,17.752821736
"121","MIS14_G53_L2.JPG ","MIS14","G53",1,"A",21.183897006,14.6774251448
"122","MIS14_G53_L2.JPG ","MIS14","G53",2,"B",22.0839025,15.7774364536
"123","MIS14_G53_L2.JPG ","MIS14","G53",3,"C",24.883942562,17.27744349
"124","MIS14_G53_L2.JPG ","MIS14","G53",4,"D",28.483964538,16.777452806
"125","MIS14_G53_L2.JPG ","MIS14","G53",5,"E",29.48397771,19.477469288
"126","MIS14_G53_L2.JPG ","MIS14","G53",6,"F",41.484088068,20.47748246
"127","MIS14_G53_L2.JPG ","MIS14","G53",7,"G",38.684063908,17.27744349
"128","MIS14_G53_L2.JPG ","MIS14","G53",8,"H",38.784071586,7.7773612914
"129","MIS14_G53_L2.JPG ","MIS14","G53",9,"I",30.283991428,9.3773760058
"130","MIS14_G53_L2.JPG ","MIS14","G53",10,"J",25.183933792,11.7773980774
"131","MIS14_G53_L2.JPG ","MIS14","G53",11,"K",24.483927752,13.0774104304
"132","MIS14_G53_L2.JPG ","MIS14","G53",12,"L",21.08390523,14.077420422
"133","MIS14_G54_L2.JPG ","MIS14","G54",1,"A",21.183897006,17.077444036
"134","MIS14_G54_L2.JPG ","MIS14","G54",2,"B",21.983910724,17.877457754
"135","MIS14_G54_L2.JPG ","MIS14","G54",3,"C",24.183936522,19.177462156
"136","MIS14_G54_L2.JPG ","MIS14","G54",4,"D",26.883953004,19.177462156
"137","MIS14_G54_L2.JPG ","MIS14","G54",5,"E",28.08396563,21.777486862
"138","MIS14_G54_L2.JPG ","MIS14","G54",6,"F",39.28406227,23.377514298
"139","MIS14_G54_L2.JPG ","MIS14","G54",7,"G",36.18404688,21.477495632
"140","MIS14_G54_L2.JPG ","MIS14","G54",8,"H",36.584045788,12.4774057076
"141","MIS14_G54_L2.JPG ","MIS14","G54",9,"I",29.183970578,13.1774117476
"142","MIS14_G54_L2.JPG ","MIS14","G54",10,"J",24.683927206,14.9774290964
"143","MIS14_G54_L2.JPG ","MIS14","G54",11,"K",24.383935976,16.177438542
"144","MIS14_G54_L2.JPG ","MIS14","G54",12,"L",21.183897006,16.477445674
"145","MIS14_G55_L2.JPG ","MIS14","G55",1,"A",20.68389042,18.37746434
"146","MIS14_G55_L2.JPG ","MIS14","G55",2,"B",21.38389646,19.577476966
"147","MIS14_G55_L2.JPG ","MIS14","G55",3,"C",24.283928298,21.377487954
"148","MIS14_G55_L2.JPG ","MIS14","G55",4,"D",27.683966722,20.777489592
"149","MIS14_G55_L2.JPG ","MIS14","G55",5,"E",28.78397167,23.97751266
"150","MIS14_G55_L2.JPG ","MIS14","G55",6,"F",41.7840952,25.777523648
"151","MIS14_G55_L2.JPG ","MIS14","G55",7,"G",38.784071586,21.87749454
"152","MIS14_G55_L2.JPG ","MIS14","G55",8,"H",39.084062816,11.8773993946
"153","MIS14_G55_L2.JPG ","MIS14","G55",9,"I",31.884002962,13.477414109
"154","MIS14_G55_L2.JPG ","MIS14","G55",10,"J",25.483940924,14.9774290964
"155","MIS14_G55_L2.JPG ","MIS14","G55",11,"K",24.383935976,16.877444582
"156","MIS14_G55_L2.JPG ","MIS14","G55",12,"L",20.483890966,17.477458846
"157","MIS31_G1_L2.JPG ","MIS31","G1",1,"A",7.533025207,9.377279011
"158","MIS31_G1_L2.JPG ","MIS31","G1",2,"B",8.315728409,10.294934096
"159","MIS31_G1_L2.JPG ","MIS31","G1",3,"C",11.176656103,11.212593844
"160","MIS31_G1_L2.JPG ","MIS31","G1",4,"D",14.01058969,11.239583288
"161","MIS31_G1_L2.JPG ","MIS31","G1",5,"E",15.333095761,13.074893458
"162","MIS31_G1_L2.JPG ","MIS31","G1",6,"F",25.508274691,14.586325637
"163","MIS31_G1_L2.JPG ","MIS31","G1",7,"G",22.377452557,11.806370938
"164","MIS31_G1_L2.JPG ","MIS31","G1",8,"H",21.432808028,2.9267016405
"165","MIS31_G1_L2.JPG ","MIS31","G1",9,"I",15.71095264,5.436759568
"166","MIS31_G1_L2.JPG ","MIS31","G1",10,"J",11.824412085,7.380032177
"167","MIS31_G1_L2.JPG ","MIS31","G1",11,"K",10.987725332,8.48661337
"168","MIS31_G1_L2.JPG ","MIS31","G1",12,"L",7.533025207,8.945443244
"169","MIS31_G7_L2.JPG ","MIS31","G7",1,"A",11.5307082683,11.6835597229
"170","MIS31_G7_L2.JPG ","MIS31","G7",2,"B",11.8156869558,12.6097369645
"171","MIS31_G7_L2.JPG ","MIS31","G7",3,"C",13.739281348,13.464673027
"172","MIS31_G7_L2.JPG ","MIS31","G7",4,"D",16.375335795,13.963377792
"173","MIS31_G7_L2.JPG ","MIS31","G7",5,"E",16.589068223,16.243207292
"174","MIS31_G7_L2.JPG ","MIS31","G7",6,"F",27.346967635,19.092981466
"175","MIS31_G7_L2.JPG ","MIS31","G7",7,"G",23.927236086,15.673249917
"176","MIS31_G7_L2.JPG ","MIS31","G7",8,"H",24.710925889,8.7625380193
"177","MIS31_G7_L2.JPG ","MIS31","G7",9,"I",18.583912685,9.4037378435
"178","MIS31_G7_L2.JPG ","MIS31","G7",10,"J",15.021688617,10.1874263764
"179","MIS31_G7_L2.JPG ","MIS31","G7",11,"K",13.953013776,10.8286262006
"180","MIS31_G7_L2.JPG ","MIS31","G7",12,"L",11.673196977,11.2560923267
"181","MIS31_G80_L2.JPG ","MIS31","G80",1,"A",7.4730626,11.4544689
"182","MIS31_G80_L2.JPG ","MIS31","G80",2,"B",7.900547744,12.451934236
"183","MIS31_G80_L2.JPG ","MIS31","G80",3,"C",9.752980756,13.44939696
"184","MIS31_G80_L2.JPG ","MIS31","G80",4,"D",12.0328963,13.44939696
"185","MIS31_G80_L2.JPG ","MIS31","G80",5,"E",13.31534912,15.373077496
"186","MIS31_G80_L2.JPG ","MIS31","G80",6,"F",21.793788804,16.513035268
"187","MIS31_G80_L2.JPG ","MIS31","G80",7,"G",19.87011088,14.660602256
"188","MIS31_G80_L2.JPG ","MIS31","G80",8,"H",19.585120784,7.322120344
"189","MIS31_G80_L2.JPG ","MIS31","G80",9,"I",14.312814456,9.103305832
"190","MIS31_G80_L2.JPG ","MIS31","G80",10,"J",10.109215764,9.459543452
"191","MIS31_G80_L2.JPG ","MIS31","G80",11,"K",9.396743136,10.243263604
"192","MIS31_G80_L2.JPG ","MIS31","G80",12,"L",7.259320028,10.813243796
"193","MIS31_G81_L2.JPG ","MIS31","G81",1,"A",11.0578467853,12.1964532935
"194","MIS31_G81_L2.JPG ","MIS31","G81",2,"B",11.525209332,13.0143383552
"195","MIS31_G81_L2.JPG ","MIS31","G81",3,"C",13.277821907,14.5916896727
"196","MIS31_G81_L2.JPG ","MIS31","G81",4,"D",15.9651619953,14.5332708668
"197","MIS31_G81_L2.JPG ","MIS31","G81",5,"E",16.6662070253,16.928507246
"198","MIS31_G81_L2.JPG ","MIS31","G81",6,"F",26.83136722,19.2653248193
"199","MIS31_G81_L2.JPG ","MIS31","G81",7,"G",23.9687586145,16.1690409902
"200","MIS31_G81_L2.JPG ","MIS31","G81",8,"H",23.3845560361,7.9317618877
"201","MIS31_G81_L2.JPG ","MIS31","G81",9,"I",18.4188196003,9.8012169143
"202","MIS31_G81_L2.JPG ","MIS31","G81",10,"J",13.6867656478,10.0348969777
"203","MIS31_G81_L2.JPG ","MIS31","G81",11,"K",12.9857206178,10.9112032652
"204","MIS31_G81_L2.JPG ","MIS31","G81",12,"L",10.824164302,11.4369870377
"205","MIS31_G82_L2.JPG ","MIS31","G82",1,"A",10.82521355,10.027968798
"206","MIS31_G82_L2.JPG ","MIS31","G82",2,"B",11.118824736,10.732632101
"207","MIS31_G82_L2.JPG ","MIS31","G82",3,"C",12.234540156,11.613460597
"208","MIS31_G82_L2.JPG ","MIS31","G82",4,"D",15.170639361,11.613460597
"209","MIS31_G82_L2.JPG ","MIS31","G82",5,"E",16.168911319,14.608279002
"210","MIS31_G82_L2.JPG ","MIS31","G82",6,"F",26.21035263,15.782718684
"211","MIS31_G82_L2.JPG ","MIS31","G82",7,"G",21.512609088,12.964065472
"212","MIS31_G82_L2.JPG ","MIS31","G82",8,"H",22.393437584,5.447656063
"213","MIS31_G82_L2.JPG ","MIS31","G82",9,"I",16.814852891,7.385480779
"214","MIS31_G82_L2.JPG ","MIS31","G82",10,"J",12.704316535,8.148865813
"215","MIS31_G82_L2.JPG ","MIS31","G82",11,"K",12.293261887,9.205862033
"216","MIS31_G82_L2.JPG ","MIS31","G82",12,"L",10.766491819,9.08841604
"217","MIS31_G83_L2.JPG ","MIS31","G83",1,"A",8.56392796,20.4097674634
"218","MIS31_G83_L2.JPG ","MIS31","G83",2,"B",8.730015077,21.323249395
"219","MIS31_G83_L2.JPG ","MIS31","G83",3,"C",10.6400280749,22.5689111368
"220","MIS31_G83_L2.JPG ","MIS31","G83",4,"D",13.7957028146,22.5689111368
"221","MIS31_G83_L2.JPG ","MIS31","G83",5,"E",15.2904952319,25.7245858765
"222","MIS31_G83_L2.JPG ","MIS31","G83",6,"F",26.5014397557,27.2193782938
"223","MIS31_G83_L2.JPG ","MIS31","G83",7,"G",22.2661931793,24.3128370177
"224","MIS31_G83_L2.JPG ","MIS31","G83",8,"H",21.7679290402,15.5101668428
"225","MIS31_G83_L2.JPG ","MIS31","G83",9,"I",15.954846488,17.4201798407
"226","MIS31_G83_L2.JPG ","MIS31","G83",10,"J",11.304379331,18.0014875383
"227","MIS31_G83_L2.JPG ","MIS31","G83",11,"K",10.4739409579,19.3301928386
"228","MIS31_G83_L2.JPG ","MIS31","G83",12,"L",8.6469715185,19.8284569777
"229","MIS31_G84_L2.JPG ","MIS31","G84",1,"A",9.5757219166,9.7344003414
"230","MIS31_G84_L2.JPG ","MIS31","G84",2,"B",10.1042224374,10.6739561922
"231","MIS31_G84_L2.JPG ","MIS31","G84",3,"C",11.3373884274,11.8483995868
"232","MIS31_G84_L2.JPG ","MIS31","G84",4,"D",14.156053142,11.4373442568
"233","MIS31_G84_L2.JPG ","MIS31","G84",5,"E",15.2130513458,14.608341706
"234","MIS31_G84_L2.JPG ","MIS31","G84",6,"F",26.0179351166,16.5461731652
"235","MIS31_G84_L2.JPG ","MIS31","G84",7,"G",21.966104412,13.3164531206
"236","MIS31_G84_L2.JPG ","MIS31","G84",8,"H",22.2009947936,5.154069116
"237","MIS31_G84_L2.JPG ","MIS31","G84",9,"I",16.9159952612,6.9744553844
"238","MIS31_G84_L2.JPG ","MIS31","G84",10,"J",12.3356640358,7.3855107144
"239","MIS31_G84_L2.JPG ","MIS31","G84",11,"K",11.6309985666,8.442511756
"240","MIS31_G84_L2.JPG ","MIS31","G84",12,"L",9.5169993212,8.9122896814
"241","MIS31_G85_L2.JPG ","MIS31","G85",1,"A",7.9661836413,10.4834883961
"242","MIS31_G85_L2.JPG ","MIS31","G85",2,"B",8.1090408564,11.1263398688
"243","MIS31_G85_L2.JPG ","MIS31","G85",3,"C",10.1804476934,12.1977557925
"244","MIS31_G85_L2.JPG ","MIS31","G85",4,"D",12.751848788,12.2691855991
"245","MIS31_G85_L2.JPG ","MIS31","G85",5,"E",13.8946945183,14.5548746616
"246","MIS31_G85_L2.JPG ","MIS31","G85",6,"F",23.3945950051,15.1262987258
"247","MIS31_G85_L2.JPG ","MIS31","G85",7,"G",20.2517722444,13.3406015228
"248","MIS31_G85_L2.JPG ","MIS31","G85",8,"H",20.5374818784,6.3406747221
"249","MIS31_G85_L2.JPG ","MIS31","G85",9,"I",14.680400808,7.840659893
"250","MIS31_G85_L2.JPG ","MIS31","G85",10,"J",10.8947265746,8.5549363761
"251","MIS31_G85_L2.JPG ","MIS31","G85",11,"K",9.8233082528,9.5549272894
"252","MIS31_G85_L2.JPG ","MIS31","G85",12,"L",7.6090465988,9.9834941385
"253","MIS31_G86_L2.JPG ","MIS31","G86",1,"A",7.9328954565,13.9585280934
"254","MIS31_G86_L2.JPG ","MIS31","G86",2,"B",8.1824103933,14.5823181987
"255","MIS31_G86_L2.JPG ","MIS31","G86",3,"C",9.6171212799,15.1437268065
"256","MIS31_G86_L2.JPG ","MIS31","G86",4,"D",12.1122734112,14.6446969329
"257","MIS31_G86_L2.JPG ","MIS31","G86",5,"E",12.9231997191,16.9527128616
"258","MIS31_G86_L2.JPG ","MIS31","G86",6,"F",22.1552634339,17.4517427352
"259","MIS31_G86_L2.JPG ","MIS31","G86",7,"G",18.2877763869,15.4556204775
"260","MIS31_G86_L2.JPG ","MIS31","G86",8,"H",18.7244275263,9.1553600334
"261","MIS31_G86_L2.JPG ","MIS31","G86",9,"I",13.6717445295,10.8395886201
"262","MIS31_G86_L2.JPG ","MIS31","G86",10,"J",10.2409113852,11.4633759621
"263","MIS31_G86_L2.JPG ","MIS31","G86",11,"K",9.4299850773,12.2119235358
"264","MIS31_G86_L2.JPG ","MIS31","G86",12,"L",7.6833777564,13.209983283
"265","MIS31_G87_L2.JPG ","MIS31","G87",1,"A",4.75448758,8.604612585
"266","MIS31_G87_L2.JPG ","MIS31","G87",2,"B",4.6832414375,9.388337075
"267","MIS31_G87_L2.JPG ","MIS31","G87",3,"C",5.7519553325,10.243310125
"268","MIS31_G87_L2.JPG ","MIS31","G87",4,"D",8.388120625,10.172061565
"269","MIS31_G87_L2.JPG ","MIS31","G87",5,"E",8.74435859,12.95072156
"270","MIS31_G87_L2.JPG ","MIS31","G87",6,"F",20.07274425,16.8693464275
"271","MIS31_G87_L2.JPG ","MIS31","G87",7,"G",16.1541218,13.306959525
"272","MIS31_G87_L2.JPG ","MIS31","G87",8,"H",17.365332815,5.327217505
"273","MIS31_G87_L2.JPG ","MIS31","G87",9,"I",12.02175367,6.8234203425
"274","MIS31_G87_L2.JPG ","MIS31","G87",10,"J",7.3906528725,6.53842852
"275","MIS31_G87_L2.JPG ","MIS31","G87",11,"K",6.46443368,7.4646477125
"276","MIS31_G87_L2.JPG ","MIS31","G87",12,"L",4.8969822825,7.9633827975
"277","MIS31_G88_L2.JPG ","MIS31","G88",1,"A",8.308842466,22.07010679
"278","MIS31_G88_L2.JPG ","MIS31","G88",2,"B",9.127026485,23.070112167
"279","MIS31_G88_L2.JPG ","MIS31","G88",3,"C",10.308850197,24.070114521
"280","MIS31_G88_L2.JPG ","MIS31","G88",4,"D",13.581589296,24.1610252
"281","MIS31_G88_L2.JPG ","MIS31","G88",5,"E",15.581594004,26.888306271
"282","MIS31_G88_L2.JPG ","MIS31","G88",6,"F",26.58163199,27.979219304
"283","MIS31_G88_L2.JPG ","MIS31","G88",7,"G",22.763437886,25.615574903
"284","MIS31_G88_L2.JPG ","MIS31","G88",8,"H",22.672527207,16.888273662
"285","MIS31_G88_L2.JPG ","MIS31","G88",9,"I",16.399781046,19.070096705
"286","MIS31_G88_L2.JPG ","MIS31","G88",10,"J",11.308852551,19.251918063
"287","MIS31_G88_L2.JPG ","MIS31","G88",11,"K",10.672486867,20.342828073
"288","MIS31_G88_L2.JPG ","MIS31","G88",12,"L",8.127024131,21.433741106
"289","MIS31_G89_L2.JPG ","MIS31","G89",1,"A",18.3024954056,9.744463988
"290","MIS31_G89_L2.JPG ","MIS31","G89",2,"B",18.5162375412,10.4569334695
"291","MIS31_G89_L2.JPG ","MIS31","G89",3,"C",20.0124221612,11.3831425043
"292","MIS31_G89_L2.JPG ","MIS31","G89",4,"D",22.6485579516,11.311894265
"293","MIS31_G89_L2.JPG ","MIS31","G89",5,"E",23.0760370582,13.7342905021
"294","MIS31_G89_L2.JPG ","MIS31","G89",6,"F",31.839397478,16.1566841569
"295","MIS31_G89_L2.JPG ","MIS31","G89",7,"G",29.060765209,13.3068088132
"296","MIS31_G89_L2.JPG ","MIS31","G89",8,"H",31.055695251,7.4645642295
"297","MIS31_G89_L2.JPG ","MIS31","G89",9,"I",25.6409271916,8.1770311287
"298","MIS31_G89_L2.JPG ","MIS31","G89",10,"J",21.5086067812,7.7495520221
"299","MIS31_G89_L2.JPG ","MIS31","G89",11,"K",20.3686556108,8.4620189213
"300","MIS31_G89_L2.JPG ","MIS31","G89",12,"L",18.2312497486,8.3907732643
"301","RAJ04_G1_L2.JPG ","RAJ04","G1",1,"A",8.360331642,13.179687989
"302","RAJ04_G1_L2.JPG ","RAJ04","G1",2,"B",9.0015314662,14.533335167
"303","RAJ04_G1_L2.JPG ","RAJ04","G1",3,"C",13.489935316,15.530757398
"304","RAJ04_G1_L2.JPG ","RAJ04","G1",4,"D",16.909666865,15.530757398
"305","RAJ04_G1_L2.JPG ","RAJ04","G1",5,"E",17.265891812,18.736756519
"306","RAJ04_G1_L2.JPG ","RAJ04","G1",6,"F",33.224634807,22.370220496
"307","RAJ04_G1_L2.JPG ","RAJ04","G1",7,"G",30.018635686,16.38568711
"308","RAJ04_G1_L2.JPG ","RAJ04","G1",8,"H",29.804903258,5.7702713263
"309","RAJ04_G1_L2.JPG ","RAJ04","G1",9,"I",19.68820113,7.3376483921
"310","RAJ04_G1_L2.JPG ","RAJ04","G1",10,"J",13.133710369,9.1900041454
"311","RAJ04_G1_L2.JPG ","RAJ04","G1",11,"K",12.2075305872,11.3273373161
"312","RAJ04_G1_L2.JPG ","RAJ04","G1",12,"L",7.7903755371,11.897293421
